osm_id,name,access,amenity,changing_table,changing_table:location,check_date,created_by,description,entrance,fee,fee:note,female,fixme,indoor,level,male,note,opening_hours,operator,source,survey:date,toilets:disposal,unisex,wheelchair,geometry
7442828546,,,,,,,,,,,,,,,,,,,,,,,,,-0.1340102|51.5911226
7442828547,,,,,,,,,,,,,,,,,,,,,,,,,-0.1340638|51.5910702
7442828548,,,,,,,,,,,,,,,,,,,,,,,,,-0.1339483|51.591183
7442828549,,,,,,,,,,,,,,,,,,,,,,,,,-0.1340377|51.5912183
7442828550,,,,,,,,,,,,,,,,,,,,,,,,,-0.1341532|51.5911055
8259170826,,,toilets,,,,,,,no,,,,,,,,,,,,,,no,-0.2240467|51.5827437
8498077401,,,,,,,,,,,,,,,,,,,,,,,,,-0.1348767|51.6044132
8498077402,,,,,,,,,,,,,,,,,,,,,,,,,-0.134872|51.6044142
8498077403,,,,,,,,,,,,,,,,,,,,,,,,,-0.1348615|51.604396
8498077404,,private,toilets,,,,,,,,,,,,,,,,,,,,yes,,-0.1348667|51.6043949
8498077405,,,,,,,,,,,,,,,,,,,,,,,,,-0.1348671|51.6044144
8498077406,,,,,,,,,,,,,,,,,,,,,,,,,-0.1348623|51.6044135
8498077407,,,,,,,,,,,,,,,,,,,,,,,,,-0.1348582|51.6044118
8498077408,,,,,,,,,,,,,,,,,,,,,,,,,-0.1348551|51.6044093
8498077409,,,,,,,,,,,,,,,,,,,,,,,,,-0.1348534|51.6044064
8498077410,,,,,,,,,,,,,,,,,,,,,,,,,-0.1348533|51.6044033
8498077411,,,,,,,,,,,,,,,,,,,,,,,,,-0.1348547|51.6044004
8498077412,,,,,,,,,,,,,,,,,,,,,,,,,-0.1348575|51.6043978
8498077413,,,,,,,,,,,,,,,,,,,,,,,,,-0.1348721|51.604395
8498077414,,,,,,,,,,,,,,,,,,,,,,,,,-0.1348772|51.6043963
8498077415,,,,,,,,,,,,,,,,,,,,,,,,,-0.1348813|51.6043985
8498077416,,,,,,,,,,,,,,,,,,,,,,,,,-0.1348839|51.6044014
8498100017,,,,,,,,,,,,,,,,,,,,,,,,,-0.1348847|51.6044048
8498100018,,,,,,,,,,,,,,,,,,,,,,,,,-0.1348837|51.6044081
8498100019,,,,,,,,,,,,,,,,,,,,,,,,,-0.1348809|51.604411
8917205139,,,,,,,,,,,,,,,,,,,,,,,,,-0.1847279|51.5680578
8917205140,,,,,,,,,,,,,,,,,,,,,,,,,-0.1846913|51.5680553
8917205141,,,,,,,,,,,,,,,,,,,,,,,,,-0.1846954|51.5680288
8917205142,,,,,,,,,,,,,,,,,,,,,,,,,-0.184733|51.5680319
9335872224,,,,,,,,,,,,,,,,,,,,,,,,,-0.1423262|51.5900682
9448085505,,,toilets,,,,,,,no,,yes,,,,,Currently staff only,,,,,,,no,-0.194177|51.5720816
9448085506,,,toilets,,,,,,,no,,,,,,yes,Currently staff only,,,,,,,no,-0.1941571|51.5720761
9557617517,,,toilets,,,,,,,,,,,,,,,,,,,,,,-0.1683581|51.5979003
9575344921,,,,,,,,,yes,,,,,,,,,,,,,,,yes,-0.1424122|51.5900733
9575344922,,,,,,,,,yes,,,yes,,,,,,,,,,,,,-0.1423646|51.5900497
9575344923,,,,,,,,,yes,,,,,,,yes,,,,,,,,,-0.1424598|51.5900969
9575344924,,,,,,,,,,,,,,,,,,,,,,,,,-0.1424396|51.5901244
9575344925,,,,,,,,,,,,,,,,,,,,,,,,,-0.1423555|51.5900452
9649744603,,,toilets,,,,,,,,,,,,,,,,,,,,,,-0.3026344|51.6190452
10780450557,,yes,toilets,,,,,,,,,,,,,,,,,,,,,yes,-0.2216863|51.5698613
10805287419,,yes,toilets,,,,,,,,,yes,,,,yes,,,,,,flush,,,-0.1524635|51.6345855
11017359687,,yes,toilets,,,,,,,no,,yes,,,,,,,,,,,,,-0.2318678|51.5983505
11019510527,,yes,toilets,,,,,,,no,,,,,,yes,,,,,,,,,-0.2317576|51.5983503
11035860109,,,,,,,,,,,,,,,,,,,,,,,,,-0.185958|51.6061775
11035860110,,,,,,,,,,,,,,,,,,,,,,,,,-0.1859612|51.6061541
11097623325,,,toilets,,,,,,,,,,,,,,,,,,,,,,-0.2290818|51.6637028
11247857099,,customers,toilets,,,,,,,,,,,,,,,,,,,,,no,-0.1939541|51.6505185
11373457389,,,,,,,,,,,,,,,,,,,,,,,,,-0.1316242|51.5835304
11373457390,,,,,,,,,,,,,,,,,,,,,,,,,-0.1316376|51.5835449
11373457391,,,,,,,,,,,,,,,,,,,,,,,,,-0.1316127|51.5835536
11373457392,,,,,,,,,,,,,,,,,,,,,,,,,-0.1315993|51.583539
