osm_id,name,access,amenity,amperage,authentication:nfc,authentication:none,authentication:phone_call,authentication:short_message,bicycle,brand,brand:wikidata,brand:wikipedia,capacity,car,charging_station:capacity,charging_station:output,colour,covered,description,fee,level,maxstay,motorcar,network,note,opening_hours,operator,operator:website,operator:wikidata,parking:fee,payment:coins,payment:contactless,payment:notes,ref,scooter,socket:chademo,socket:chademo:output,socket:tesla_supercharger,socket:type1,socket:type1_cable,socket:type2,socket:type2:output,socket:type2_combo,socket:type2_combo:output,source,survey:date,tesla:ref,truck,voltage,website,geometry
9576551622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.145426|51.5951039
9576551623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1453258|51.5951073
9576551624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1453281|51.5951336
9613217050,Source London,,charging_station,,,,,,,Source London,Q7565133,en:Source London,1,,,,,,,,,,,,,,Source London,,Q7565133,,,,,,,,,,,,,,,,,,,,,,-0.138926|51.5570885
9805375936,,,charging_station,,,,,,,,,,1,,,,,,lamppost with charging socket,,,,,,,,Ubitricity,,Q113699692,,,,,suby1100005693,,,,,,,,,,,,,,,,,-0.1359139|51.5700981
9848910900,Source London,yes,charging_station,,,,,,,Source London,Q7565133,,2,,,,,,,yes,,,,,,,Source London,,Q7565133,,,,,,,,,,,,,,,,,,,,,,-0.1365489|51.5731247
9993493855,Pola-Lyla,,charging_station,,,,,,,,,,2,,,,white,no,,yes,,,,,,,Pod Point,https://pod-point.com,Q42888154,no,,yes,,,,1,50 kW,,,,,,1,50 kW,,,,,,https://charge.pod-point.com/address/friern-bridge-retail-park-l578y/duke-vern,-0.1443452|51.6109903
9993493856,Duke-Vern,,charging_station,,,,,,,,,,2,,,,,no,,yes,,,,,,,Pod Point,https://pod-point.com,Q42888154,no,,,,PG-86096,,,,,,,2,7 kW,,,,,,,,https://charge.pod-point.com/address/friern-bridge-retail-park-l578y/duke-vern,-0.1443236|51.6109734
9993493857,Luca-Rory,,charging_station,,,,,,,,,,2,,,,,no,,yes,,,,,,,Pod Point,https://pod-point.com,Q42888154,no,,,,PG-86090,,,,,,,2,7 kW,,,,,,,,https://charge.pod-point.com/address/friern-bridge-retail-park-l578y/luca-rory,-0.1442805|51.6109397
10012417897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1557654|51.5813215
